Principale1;Principale2;Principale3;Principale4;Principale5;Principale6;Principale7
-1,983552761;-0,17288252;-0,201943838;-0,026066043;-0,440316643;-0,109892938;-0,721859682
-2,210218387;-0,293294599;-0,167620403;-0,039169981;-0,349955038;-0,076628621;-1,029012902
-2,336897206;-0,428969662;0,073931204;0,010190183;0,928747394;0,399282352;-0,629519172
-2,393171321;-0,46612963;0,089492541;0,004972674;0,975700255;0,417651745;-0,770205659
-2,478635196;-0,524910999;0,091648736;0,001857463;0,964064119;0,43045991;-0,814198929
-2,098582345;-0,291974159;-0,027797727;0,0371243;0,624097781;0,302192543;0,162760014
-2,175851974;-0,32845616;0,000744912;0,031895204;0,675718019;0,299055366;0,025710126
-2,104408787;-0,253896695;-0,208207139;-0,031773676;-0,4304257;-0,083405776;-0,813190583
-2,326197695;-0,43648066;0,037189141;0,014337837;0,853231218;0,39404135;-0,465652606
-2,393659434;-0,485242904;0,0659978;0,005474989;0,950954896;0,432774832;-0,724098452
-2,216803701;-0,355747213;-0,108536152;-0,052223045;-0,194314382;-0,017972196;-1,438888258
-2,167795946;-0,330352479;-0,144487508;-0,045511771;-0,27905834;-0,029159657;-1,230318392
-2,059821853;-0,218262694;-0,209128027;-0,024143257;-0,522126028;-0,147538672;-0,572864991
-2,03451278;-0,219355551;-0,193658186;-0,029349005;-0,436261408;-0,110063737;-0,761099061
-2,368073145;-0,443056241;0,046306747;0,015979601;0,813088419;0,351983374;-0,374214463
-2,290252217;-0,431159341;0,068916831;0,011738104;0,903422455;0,389415273;-0,560966873
-2,359554481;-0,45364424;0,066689348;0,010500895;0,891200723;0,384225375;-0,557755914
-2,51746106;-0,563997188;0,084433369;0,000291313;0,946503911;0,425837627;-0,796990962
-2,515265017;-0,559634814;0,091055529;0,000262257;0,947585789;0,423691204;-0,797899208
-2,181252116;-0,339672864;-0,006139316;0,034125842;0,620535487;0,274597656;0,148822497
-1,991673451;-0,217079904;-0,187257776;-0,029057377;-0,436753255;-0,111914359;-0,753035066
-2,273849816;-0,398606245;0,027803489;0,021937629;0,756040743;0,330479464;-0,203089728
-2,081047368;-0,280531354;-0,155514992;-0,040608151;-0,310153028;-0,05961722;-1,085656605
-2,133978111;-0,323661842;-0,156996176;-0,046569239;-0,256866016;-0,013477956;-1,244478605
-2,181816235;-0,350248647;-0,114165646;-0,053437461;-0,170840452;-0,004446598;-1,454591188
-2,320603253;-0,417205389;-0,101965319;-0,055064797;-0,221022395;-0,032878368;-1,422858785
-1,821597994;-0,133552882;-0,220753518;-0,01761618;-0,534649145;-0,14929431;-0,445768604
-2,248807754;-0,395898101;0,0154751;0,026958744;0,681110971;0,297948551;-0,027229043
-2,419873705;-0,547842524;0,24991784;0,075973123;1,948488099;0,770572574;0,388267273
-2,50988469;-0,611975682;0,28356722;0,065126638;2,063789265;0,816639134;0,076475701
-2,632063025;-0,680326339;0,286250443;0,057396639;2,11576659;0,860279317;-0,102106872
-2,255790223;-0,392203844;-0,114284801;-0,055177219;-0,188782641;-0,012841643;-1,445273885
-1,90649884;-0,175841611;-0,221348613;-0,019458047;-0,55346875;-0,158078796;-0,437170198
-1,95535721;-0,210180503;-0,206300917;-0,024202098;-0,508585985;-0,140703662;-0,564701587
-1,956275919;-0,229140381;-0,177359551;-0,031374306;-0,407632602;-0,100442434;-0,805473472
-2,020227149;-0,274008171;-0,155567704;-0,039607108;-0,318254796;-0,063104304;-1,043116706
-2,148198054;-0,348545026;-0,12824514;-0,048902967;-0,240994078;-0,033974059;-1,279435021
-2,389151742;-0,521434412;0,099320308;0,001275964;0,978031916;0,41724217;-0,782953894
-2,329628676;-0,5034838;0,10493969;0,001110156;1,003774551;0,428105096;-0,821311225
-2,084298166;-0,343343903;0,010103554;0,031336283;0,672406925;0,295537008;0,062384182
-2,199636758;-0,396293676;0,025480825;0,02495923;0,714011315;0,311181555;-0,081468923
-2,228602655;-0,41909054;0,038286256;0,021154229;0,754792372;0,327066771;-0,190974637
-2,324177428;-0,495956116;0,049679734;0,010173681;0,860727755;0,395290164;-0,494723421
-2,092991743;-0,336969769;-0,125143617;-0,048997849;-0,226876734;-0,027574818;-1,293799522
-2,201994184;-0,39434479;-0,109454762;-0,055242807;-0,184988572;-0,012016538;-1,43769093
-1,955425871;-0,246307213;-0,184238731;-0,031556589;-0,421794777;-0,104129113;-0,776351574
-1,933929303;-0,226715435;-0,192837185;-0,027414878;-0,472816142;-0,126882031;-0,647176951
-2,194020948;-0,425221394;0,04991241;0,019173814;0,788434507;0,3400087;-0,261624008
-2,255046339;-0,469159594;0,046645115;0,013663342;0,831081811;0,381634062;-0,400049626
-2,361712853;-0,525181769;0,055374662;0,007456053;0,873455456;0,400094887;-0,542924708
-2,361907809;-0,536527557;0,106988619;-0,000238922;0,990728788;0,421662154;-0,809641902
-2,361383364;-0,541297038;0,107366958;-0,000276315;0,989894669;0,421094791;-0,80883087
-2,227612338;-0,45150309;0,049769712;0,01658001;0,802801224;0,347978571;-0,310621811
-2,160136643;-0,4070614;-0,000774058;0,026874609;0,673527779;0,319962547;0,01061332
-2,053107512;-0,30701645;-0,181239278;-0,030809105;-0,502936971;-0,14405074;-0,661972393
-2,140479181;-0,376151517;-0,176873689;-0,040021935;-0,418964805;-0,084315642;-0,910053023
-2,407551644;-0,561081253;0,086520273;0,005951988;0,858354513;0,364376645;-0,550233269
-2,106989624;-0,389470316;-0,107958888;-0,050999253;-0,241831878;-0,039149966;-1,30738594
-2,278452498;-0,475379773;-0,120583223;-0,056701573;-0,24312455;-0,016076421;-1,385841586
-1,990018476;-0,270801942;-0,219322342;-0,021954527;-0,611792216;-0,184419777;-0,379666993
-2,185594473;-0,435958471;0,030939322;0,02574152;0,661965894;0,285635768;0,002641846
-2,217846112;-0,467995331;0,016195197;0,023998575;0,662087151;0,30993567;-0,025329496
-2,342070663;-0,524230718;0,062000429;0,014811179;0,749328536;0,31860653;-0,268995598
-2,391133341;-0,557203242;0,073759832;0,008996385;0,810145616;0,345258082;-0,432434763
-2,381181462;-0,570314443;0,098455706;0,003070823;0,897360288;0,380264975;-0,636452132
-2,421121459;-0,598572656;0,11391381;-0,001457998;0,943964061;0,398034553;-0,764149516
-2,236853757;-0,456240697;-0,100491296;-0,056557402;-0,231195745;-0,035624161;-1,386900325
-1,992525925;-0,286394011;-0,203342249;-0,024744721;-0,58556801;-0,176706703;-0,447160266
-2,194301974;-0,459744279;0,042699031;0,022278575;0,694550363;0,298323814;-0,082356584
-2,322094158;-0,530337371;0,066443613;0,013521861;0,764310836;0,325085647;-0,299965345
-2,228694961;-0,511715607;0,098941631;0,00466498;0,938919091;0,400075765;-0,65538425
-2,402948485;-0,603570551;0,091734429;-0,002162219;0,952597622;0,428631758;-0,771161499
-2,412898811;-0,610655952;0,092405405;-0,002399027;0,950052148;0,427253269;-0,770125837
-2,090634042;-0,415649644;-0,012933017;0,030161313;0,617342097;0,297993281;0,14913248
-1,94080354;-0,303891987;-0,198306629;-0,030906126;-0,486468107;-0,110680552;-0,659295485
-2,075942122;-0,366102242;-0,151035814;-0,040847964;-0,393509555;-0,099531966;-0,920947184
-2,174653603;-0,439607915;-0,117074707;-0,052402331;-0,272140571;-0,050486984;-1,250579384
-2,125832907;-0,415732026;-0,11208403;-0,05326221;-0,239269336;-0,035877702;-1,306909732
-2,166486987;-0,451451567;-0,120544228;-0,056791549;-0,217039327;-0,002716724;-1,390051131
-2,325611779;-0,569939907;0,102703174;0,00130715;0,931246656;0,395710543;-0,680822218
-2,051293617;-0,409356835;0,018032559;0,028178592;0,659825514;0,289710165;0,072549544
-2,196199041;-0,495615313;0,031042182;0,018576664;0,725823161;0,336976474;-0,156609581
-2,231930004;-0,507298191;0,068683121;0,013021968;0,798350005;0,341191002;-0,32890456
-2,349317791;-0,577805645;0,087517428;0,006205036;0,842076042;0,356754329;-0,487202458
-2,351456114;-0,594181825;0,111540152;-0,001665207;0,954677301;0,404647987;-0,74944403
-2,10206159;-0,446301379;-0,116390891;-0,056207031;-0,210435402;-0,000589014;-1,386120563
-2,08859788;-0,432730923;-0,021112619;0,031988428;0,570246784;0,278157874;0,254270773
-2,108250577;-0,436025323;0,010256195;0,028338188;0,622018446;0,274193276;0,137211449
-2,039136174;-0,355776208;-0,173126042;-0,035188301;-0,480524044;-0,134347845;-0,705382813
-2,030022299;-0,372290848;-0,146558181;-0,041641178;-0,385917946;-0,096464044;-0,927751997
-2,149743103;-0,443857443;-0,14885111;-0,04809454;-0,354559029;-0,06090748;-1,064314725
-2,320822885;-0,582409563;0,097184568;0,002117861;0,901365389;0,383656729;-0,613570221
-2,361053531;-0,612519852;0,115204671;-0,002947274;0,95577873;0,404400576;-0,760087329
-2,197988514;-0,515326679;0,070019759;0,011143962;0,821354544;0,353180616;-0,374336042
-1,887874945;-0,295571445;-0,192664103;-0,029300775;-0,511260267;-0,142273322;-0,573758933
-1,832952559;-0,224901966;-0,37118761;-0,094141884;-1,600995967;-0,546191085;-1,452992589
-2,038820189;-0,399973913;-0,123094082;-0,0477479;-0,313526963;-0,068123208;-1,106836048
-2,421165997;-0,642986271;0,104153968;-0,001567706;0,902020932;0,381788909;-0,66019111
-2,248513524;-0,577005499;0,117659602;-0,001526532;0,972698292;0,412349206;-0,75831522
-2,322914715;-0,606240511;0,115028903;-0,002832922;0,958730802;0,406467129;-0,754530182
-2,015333949;-0,425623632;0,01869934;0,027852211;0,646354453;0,284080161;0,10907995
-1,952517715;-0,347557334;-0,17190312;-0,035783395;-0,457247168;-0,122090347;-0,732401363
-2,019624125;-0,396669921;-0,161250565;-0,042987863;-0,39227222;-0,07467628;-0,927318194
-2,104604448;-0,454273733;-0,130456161;-0,0526628;-0,291287632;-0,034882136;-1,202082121
-2,3090771;-0,599687358;0,111204256;-0,000225117;0,919398134;0,388286176;-0,65845675
-2,538524705;-0,772035692;0,330264391;0,051232172;2,124067263;0,835463647;-0,124313238
-2,336859061;-0,641880898;0,219346242;0,077919503;1,815923557;0,739540309;0,676057829
-2,121890694;-0,477243779;0,018784449;0,025038911;0,630854793;0,276978649;0,100848781
-1,927923929;-0,352484437;-0,163921938;-0,037513816;-0,4335026;-0,112615538;-0,78242052
-1,957661783;-0,384488287;-0,166348772;-0,040804217;-0,409281713;-0,080998698;-0,867017315
-2,052681022;-0,438713699;-0,101983288;-0,053900278;-0,254035624;-0,044878621;-1,260407037
-2,148332267;-0,488563088;-0,09040618;-0,05882772;-0,225416932;-0,034495926;-1,36762908
-2,164547854;-0,552108412;0,050696688;0,011940097;0,782417722;0,360606555;-0,295014978
-2,038765821;-0,452313721;0,014737662;0,027603565;0,618577775;0,272641439;0,159471894
-2,104437295;-0,497786922;0,040641153;0,019931732;0,699679228;0,303997776;-0,060499461
-1,991757851;-0,407643989;-0,137127208;-0,045608758;-0,355769565;-0,08280837;-0,996757389
-1,95247473;-0,408225614;-0,142013739;-0,046678911;-0,334525179;-0,051814494;-1,046659239
-2,076173099;-0,466606023;-0,098391031;-0,055329188;-0,255323421;-0,046324491;-1,271798561
-2,045350265;-0,463295345;-0,086276159;-0,057617213;-0,21131864;-0,028608548;-1,364871152
-1,799869794;-0,305087916;-0,22511602;-0,024731793;-0,590026229;-0,14981686;-0,379019936
-1,90106046;-0,353325213;-0,186034151;-0,031379728;-0,530625009;-0,1526714;-0,549199316
-2,165440439;-0,543617431;0,053842758;0,015120684;0,730968217;0,315521701;-0,163173259
-2,217574812;-0,590836168;0,082203219;0,00871081;0,7891882;0,335555829;-0,345866478
-2,28436735;-0,630870967;0,114538858;0,00045598;0,878561526;0,368659884;-0,58488012
-2,053188527;-0,486780266;-0,105340565;-0,058409363;-0,218448572;-0,00655195;-1,359452363
-2,118610318;-0,499472512;-0,089197215;-0,059564362;-0,221757025;-0,032549081;-1,363266235
-2,038112079;-0,491802321;0,00843118;0,023712298;0,647787564;0,308785154;0,078069905
-2,070074167;-0,508923849;0,048476065;0,017681971;0,728325164;0,316128116;-0,113063839
-2,148209755;-0,568783734;0,055093472;0,009750466;0,798493183;0,367799596;-0,325145782
-2,077733113;-0,483364176;-0,111971548;-0,054829155;-0,279772079;-0,053001106;-1,21111557
-2,066798148;-0,499276502;-0,105355331;-0,059081229;-0,224352117;-0,009041237;-1,353126621
-1,785684629;-0,303728105;-0,201573603;-0,025012463;-0,587120506;-0,175316919;-0,365153928
-1,970555611;-0,468347967;0,009874476;0,026063753;0,633126012;0,301003226;0,136288133
-2,081515119;-0,522340068;0,044786482;0,018157009;0,70657927;0,306959306;-0,069589888
-2,12849696;-0,560087302;0,040042934;0,013460112;0,743726667;0,34616556;-0,189773692
-2,223843705;-0,624910476;0,07810305;0,001972505;0,866382693;0,394220797;-0,520083135
-2,26846876;-0,649350635;0,121640641;-0,004781693;0,952098177;0,402747804;-0,729306
-2,277966607;-0,66454117;0,108289302;-0,00503903;0,941296345;0,420816633;-0,721806406
-2,052961444;-0,507788669;0,035509896;0,022652506;0,646139325;0,28002719;0,081867194
-1,829236424;-0,370929359;-0,184839375;-0,035060428;-0,483977433;-0,110263731;-0,646300433
-1,998234892;-0,461472916;-0,154062986;-0,047772733;-0,374358796;-0,065861762;-0,973170585
-2,032874946;-0,479296763;-0,117998235;-0,052758288;-0,310340576;-0,065387713;-1,12686784
-2,289373926;-0,669901143;0,122368638;-0,005584812;0,944479836;0,3991582;-0,723008163
-1,8775809;-0,435548596;0,008769012;0,031193145;0,588647472;0,261166487;0,28588056
-1,991271315;-0,485265987;0,031511641;0,024326032;0,638737455;0,278068855;0,122729237
-1,920756513;-0,419640163;-0,182161846;-0,037555483;-0,496536132;-0,117086867;-0,656265484
-2,012172803;-0,525265992;0,068953868;0,015132068;0,758182737;0,324533317;-0,172567617
-2,028557527;-0,485490193;-0,120325574;-0,052039619;-0,328699882;-0,073386401;-1,084580381
-1,997611649;-0,485114568;-0,10389331;-0,055407806;-0,268968094;-0,049317501;-1,215029904
-2,055023198;-0,526630134;-0,110680365;-0,060285456;-0,233625769;-0,01017367;-1,334654067
-1,791719158;-0,34478981;-0,197893018;-0,028110187;-0,576440616;-0,169850999;-0,402328652
-2,030729914;-0,53026577;0,013994707;0,023162773;0,61800061;0,293258999;0,137430312
-2,015212616;-0,52826686;0,060247783;0,016825498;0,723099953;0,310599572;-0,092659882
-2,160453958;-0,609477925;0,060719251;0,008297404;0,773827075;0,354967568;-0,283591145
-2,192333863;-0,629888884;0,094434422;0,002812959;0,845948338;0,360461474;-0,455276188
-2,253145211;-0,669631328;0,119319576;-0,004830965;0,928297909;0,39300246;-0,675122643
-2,272567899;-0,684387916;0,124420708;-0,006300364;0,939501944;0,396807412;-0,710834317
-1,814696334;-0,366190735;-0,197558615;-0,029011316;-0,584870082;-0,17365363;-0,394998393
-1,789841421;-0,373269445;-0,196659832;-0,031973622;-0,542363495;-0,134002089;-0,500177578
-1,914319192;-0,434265065;-0,149543454;-0,041702532;-0,447748367;-0,122129678;-0,7621779
-2,017642754;-0,554212963;0,083031665;0,010769113;0,796002931;0,339442108;-0,270688553
-2,169551843;-0,65071964;0,087467518;-9,33152E-05;0,876034639;0,397418716;-0,534976812
-2,064763973;-0,543536891;-0,089762593;-0,060809691;-0,242917247;-0,04031451;-1,310972152
-2,073307876;-0,550956971;-0,088485458;-0,061553683;-0,237507711;-0,03798882;-1,328055696
-1,977171752;-0,518413214;0,030879164;0,022567881;0,636597227;0,278851338;0,123093244
-2,08723934;-0,574855283;0,054921802;0,015792962;0,686346655;0,295055476;-0,040297401
-2,162314525;-0,626219848;0,087496261;0,006279467;0,789376741;0,335191402;-0,315668336
-2,077529128;-0,608556579;0,108886525;0,002724796;0,874372431;0,370030695;-0,485043334
-2,247636844;-0,687947005;0,113708486;-0,003478668;0,88939817;0,37637381;-0,588680087
-2,28793994;-0,725081715;0,106729104;-0,007507185;0,919770173;0,412992454;-0,690788026
-1,97423642;-0,517656196;-0,126668638;-0,054963429;-0,31010756;-0,04156382;-1,13221603
-1,500836678;-0,199268904;-0,402926209;-0,083926021;-1,729305421;-0,594549771;-1,047108201
-1,813289608;-0,407980379;-0,161295928;-0,036575253;-0,500217844;-0,143481671;-0,605169725
-2,15001318;-0,627901584;0,079010882;0,00817867;0,756031097;0,322001692;-0,235126084
-2,203478132;-0,668402258;0,099876287;0,00232783;0,815511333;0,344332227;-0,399917468
-2,108495119;-0,639471109;0,109955906;-1,76576E-05;0,88730309;0,376996225;-0,531500953
-2,199192875;-0,684548985;0,11856805;-0,003765478;0,901159649;0,380919144;-0,601802716
-2,158745515;-0,673194251;0,128776344;-0,005895373;0,947484458;0,400571956;-0,695143124
-2,168937103;-0,691920984;0,110183005;-0,006179297;0,936247704;0,420507482;-0,686839967
-1,908945015;-0,507366368;0,030366634;0,024844292;0,609038027;0,265909207;0,208123565
-2,051609092;-0,595398364;0,038101705;0,016409924;0,658487442;0,306697351;0,018217611
-1,910133762;-0,472977095;-0,130928185;-0,04640996;-0,413933293;-0,110620576;-0,85158425
-1,97767926;-0,523144334;-0,111724315;-0,053598764;-0,341499422;-0,080937562;-1,052227033
-1,918506062;-0,525672472;-0,104926353;-0,059282736;-0,245837989;-0,016505002;-1,269028016
-1,989161976;-0,554069775;-0,080879369;-0,061584437;-0,235815317;-0,038831114;-1,310091254
-1,744826261;-0,391266033;-0,212370207;-0,029261536;-0,606244219;-0,158670404;-0,343642968
-2,070315204;-0,609966529;0,033860134;0,016778703;0,635771531;0,297241989;0,061677457
-2,030172458;-0,590744776;0,067739123;0,013584278;0,70622625;0,301635773;-0,075872135
-2,077154897;-0,627760527;0,086153364;0,007799758;0,767886674;0,326177701;-0,24276113
-2,079936055;-0,652566274;0,082648667;0,001617533;0,844647485;0,385123642;-0,437806712
-2,209872334;-0,722042792;0,1318688;-0,007635234;0,929421503;0,39118137;-0,681443233
-2,213580169;-0,718835879;0,129485454;-0,007803701;0,928869529;0,391993481;-0,68004173
-1,704803773;-0,390773264;-0,21099628;-0,029152522;-0,602826938;-0,156813321;-0,340440111
-1,755511136;-0,411324957;-0,163713811;-0,036028848;-0,517500497;-0,149860554;-0,550120316
-1,816098994;-0,455263954;-0,139798841;-0,043095028;-0,443505219;-0,121272973;-0,751620706
-1,930741576;-0,517957743;-0,119591982;-0,050532122;-0,387149688;-0,100060763;-0,932370915
-1,934911894;-0,556027767;-0,123069751;-0,055393904;-0,333848507;-0,05281839;-1,084314434
-2,224473117;-0,733780705;0,155720393;-0,007614853;0,907825595;0,354665046;-0,65496694
-2,318581234;-0,797071296;0,117860883;-0,009355012;0,874157061;0,388953935;-0,638249397
-2,052471969;-0,624672978;0,016464914;0,018504103;0,593811073;0,284171912;0,153963777
-2,009427573;-0,606436631;0,070578979;0,012398392;0,713633894;0,30504389;-0,088769616
-1,959532994;-0,539746808;-0,12309508;-0,050686451;-0,40822423;-0,108555523;-0,903159593
-2,123699028;-0,686168281;0,113849276;-0,000412179;0,844731904;0,355641238;-0,451865278
-2,179877987;-0,721786608;0,126357693;-0,006902051;0,913030405;0,385811558;-0,634630537
-2,222499151;-0,764533891;0,117092472;-0,007995317;0,885597613;0,395693902;-0,633584488
-1,881563596;-0,527774507;0,018346516;0,026446175;0,557752684;0,246261765;0,326575362
-1,726433101;-0,412560047;-0,182113161;-0,032834054;-0,571755879;-0,169181752;-0,422209945
-1,883283043;-0,508516667;-0,162852399;-0,044305109;-0,482372247;-0,112591139;-0,709478782
-2,034975325;-0,641671268;0,138523388;0,006217979;0,716268303;0,483810448;-0,262948759
-1,912161263;-0,541555982;-0,091739553;-0,058064577;-0,287788366;-0,059532395;-1,165238592
-1,843427212;-0,505457664;-0,155352966;-0,046565989;-0,435972605;-0,091887243;-0,802950697
-2,033076856;-0,618367687;-0,076667633;-0,063218714;-0,282504844;-0,060577588;-1,260354131
